id	zodis	skaicius
22105	lindly	3
22106	line	6
22107	linea	2
22108	lineal	1
22109	lineamentis	1
22110	lineaments	2
22111	lineis	1
22112	linen	11
22113	linenda	1
22114	linens	1
22115	lines	18
22116	ling	1
22117	linger	3
22118	lingere	2
22119	lingering	2
22120	lingua	3
22121	linguae	4
22122	linguam	1
22123	linguas	3
22124	linguere	1
22125	lini	1
22126	liniments	3
22127	link	1
22128	linked	5
22129	links	2
22130	lino	1
22131	linquam	1
22132	linquat	1
22133	linquit	1
22134	linquite	1
22135	linschoten	2
22136	linshcosteus	1
22137	linteis	1
22138	linteo	1
22139	linternum	1
22140	linum	2
22141	linus	1
22142	linz	1
22143	lion	28
22144	lionel	2
22145	lioness	2
22146	lions	9
22147	lip	4
22148	lipari	5
22149	lippomanus	2
22150	lips	17
22151	lipsius	38
22152	liquefacto	1
22153	liquid	12
22154	liquidaque	1
22155	liquor	11
22156	liquorice	3
22157	liquoris	1
22158	liquorish	5
22159	liquors	1
22160	lis	6
22161	lisbon	2
22162	list	30
22163	listen	3
22164	listening	1
22165	listens	2
22166	lists	2
22167	lita	2
22168	litans	1
22169	litargy	1
22170	lite	3
22171	litem	2
22172	literae	1
22173	literally	1
22174	literam	1
22175	literare	1
22176	literarii	1
22177	literariis	1
22178	literarum	7
22179	literas	8
22180	literati	5
22181	literato	1
22182	literatores	1
22183	literatorum	1
22184	literatum	1
22185	literature	1
22186	literatus	1
22187	literis	5
22188	lites	6
22189	lithar	1
22190	lithuania	4
22191	litibus	2
22192	litigantes	3
22193	litigantium	1
22194	litigare	1
22195	litigation	1
22196	litigious	7
22197	litis	2
22198	litium	5
22199	litter	1
22200	litteris	1
22201	litterulas	1
22202	little	272
22203	littora	1
22204	littore	2
22205	littus	1
22206	liunc	1
22207	liv	5
22208	live	254
22209	lived	66
22210	livelihood	2
22211	lively	6
22212	liver	104
22213	livers	6
22214	liverwort	2
22215	lives	122
22216	livest	1
22217	livia	4
22218	living	67
22219	livings	6
22220	livius	4
22221	livonia	2
22222	livoniam	1
22223	livor	9
22224	livore	1
22225	livres	1
22226	livy	17
22227	lix	1
22228	lizard	1
22229	ll	38
22230	llan	1
22231	llewellyn	2
22232	llwyd	1
22233	loaded	2
22234	loadstone	15
22235	loadstones	1
22236	loath	12
22237	loathe	9
22238	loathed	8
22239	loathes	1
22240	loathest	3
22241	loathing	8
22242	loathsome	18
22243	loathsomeness	2
22244	lobel	1
22245	lobelius	1
22246	lobster	1
22247	loc	7
22248	loca	7
22249	local	4
22250	locally	1
22251	locandae	1
22252	locatus	1
22253	loci	3
22254	locis	15
22255	lock	12
22256	locked	3
22257	locking	2
22258	locks	6
22259	loco	13
22260	locoque	1
22261	locorum	2
22262	locrenses	1
22263	loculi	1
22264	loculos	1
22265	locum	15
22266	locuples	3
22267	locupletari	1
22268	locupletiores	1
22269	locus	6
22270	locustae	1
22271	locusts	3
22272	lod	23
22273	lodge	3
22274	lodged	1
22275	lodgeth	2
22276	lodging	8
22277	lodovic	1
22278	lodovicus	16
22279	lofty	3
22280	logarithms	1
22281	logic	4
22282	logician	1
22283	logistam	1
22284	logous	1
22285	loimios	1
22286	loins	3
22287	loire	3
22288	loiter	3
22289	loitered	1
22290	loiterers	1
22291	lollia	2
22292	lolly	1
22293	lomatius	1
22294	lombardi	1
22295	lombards	2
22296	lombardy	1
22297	lond	2
22298	londinensis	1
22299	londino	1
22300	london	17
22301	long	315
22302	longa	13
22303	longae	1
22304	longam	1
22305	longas	3
22306	longe	9
22307	longeque	2
22308	longer	37
22309	longest	2
22310	longing	4
22311	longinquas	1
22312	longinquo	2
22313	longinus	1
22314	longior	2
22315	longioris	1
22316	longis	1
22317	longitude	1
22318	longitudes	1
22319	longitudinem	1
22320	longitudo	1
22321	longius	3
22322	longo	5
22323	longum	5
22324	longus	3
22325	lonicerius	1
22326	lonicerus	2
22327	look	168
22328	looked	29
22329	looketh	1
22330	looking	10
22331	looks	56
22332	loose	17
22333	loosed	2
22334	loosely	4
22335	looseness	2
22336	looser	1
22337	loosing	1
22338	lop	3
22339	loquacem	2
22340	loquaces	1
22341	loquaciores	1
22342	loquacis	1
22343	loquacitatis	1
22344	loquaculis	1
22345	loquantur	1
22346	loquatur	2
22347	loquebatur	1
22348	loquela	1
22349	loquendi	1
22350	loquens	2
22351	loquentem	1
22352	loqueris	3
22353	loqui	3
22354	loquieleia	1
22355	loquitur	3
22356	loquor	1
22357	loquuntur	2
22358	loquuteleia	1
22359	loquuti	1
22360	loquutum	1
22361	loquutus	1
22362	lorarios	1
22363	lorchanus	1
22364	lord	125
22365	lords	21
22366	lordship	4
22367	lore	1
22368	lorenzo	2
22369	loretto	6
22370	lorichius	1
22371	loripedem	1
22372	lorme	2
22373	lorraine	3
22374	lose	57
22375	losest	1
22376	loseth	8
22377	losing	4
22378	losings	1
22379	loss	81
22380	losses	9
22381	lost	60
22382	lot	10
22383	lotii	1
22384	lotions	4
22385	lotium	1
22386	lots	2
22387	lottery	1
22388	lotus	1
22389	loud	3
22390	louder	4
22391	louis	4
22392	louse	1
22393	lousy	1
22394	louvain	4
22395	lov	1
22396	lovage	2
22397	love	946
22398	loved	53
22399	loveliest	2
22400	lovely	39
22401	loven	1
22402	lover	32
22403	lovers	77
22404	loves	64
22405	lovesick	16
22406	lovest	6
22407	loveth	4
22408	loving	27
22409	lovingly	4
22410	low	26
22411	lowed	1
22412	lower	21
22413	lowering	3
22414	lowest	2
22415	loweth	1
22416	lowly	1
22417	lows	1
22418	loxa	1
22419	loyerus	1
22420	loyola	2
22421	loysii	1
22422	lubbers	2
22423	lubens	3
22424	lubensque	1
22425	lubentiam	1
22426	lubentias	1
22427	lubet	12
22428	lubrica	3
22429	lubrico	1
22430	lubricus	2
22431	luc	2
22432	luca	1
22433	lucadia	1
22434	lucan	4
22435	lucanus	1
22436	lucca	2
22437	luce	8
22438	lucelli	1
22439	lucem	8
22440	lucemque	1
22441	lucerna	3
22442	lucernae	1
22443	lucerne	2
22444	lucescit	1
22445	lucet	1
22446	lucia	2
22447	lucian	127
22448	luciani	1
22449	lucianists	1
22450	lucians	1
22451	lucianum	2
22452	lucida	5
22453	lucidia	1
22454	lucido	1
22455	lucifer	1
22456	lucilium	2
22457	lucilius	3
22458	lucilla	1
22459	lucinia	1
22460	lucippus	1
22461	lucis	1
22462	lucisque	1
22463	lucitanus	1
22464	lucius	1
22465	luck	1
22466	lucomoria	1
22467	lucra	1
22468	lucrativae	1
22469	lucre	3
22470	lucretia	35
22471	lucretius	9
22472	lucri	3
22473	lucro	1
22474	lucrum	1
22475	lucta	1
22476	luctari	1
22477	luctas	1
22478	luctatiunculis	1
22479	luctu	3
22480	luctum	1
22481	luctuosae	1
22482	luctus	6
22483	lucubrationes	1
22484	luculent	1
22485	lucullus	8
22486	ludas	1
22487	ludat	1
22488	lude	1
22489	ludeful	1
22490	ludens	1
22491	ludere	6
22492	ludi	1
22493	ludibriisque	1
22494	ludibrio	1
22495	ludibrium	1
22496	ludibundos	1
22497	ludicris	1
22498	ludicrous	1
22499	ludificatio	1
22500	ludimus	1
22501	ludio	1
22502	ludis	3
22503	ludit	4
22504	ludite	2
22505	ludo	3
22506	ludorum	1
22507	ludos	3
22508	ludovicus	11
22509	ludum	1
22510	ludunt	4
22511	ludus	5
22512	lue	3
22513	lues	2
22514	lugdunensi	1
22515	lugeas	1
22516	lugebantur	1
22517	lugebat	1
22518	lugentes	3
22519	lugere	2
22520	lugete	1
22521	lugubri	1
22522	lugubris	2
22523	luis	1
22524	luke	17
22525	lukewarm	2
22526	lulled	1
22527	lullius	3
22528	lulls	2
22529	lumbard	1
22530	lumbo	1
22531	lumen	7
22532	lumenque	1
22533	lumina	12
22534	lumine	4
22535	luminibus	2
22536	luminis	1
22537	lump	1
22538	lumpish	4
22539	luna	4
22540	lunae	4
22541	lunam	5
22542	lunar	1
22543	lunatic	4
22544	lunatics	2
22545	lunaticus	1
22546	luneburg	1
22547	lungs	13
22548	lupanar	1
22549	lupas	1
22550	lupercals	1
22551	lupi	3
22552	lupiadeps	1
22553	lupinam	1
22554	lupo	2
22555	lupos	1
22556	lupsetus	1
22557	lupulus	1
22558	lupum	2
22559	lupus	2
22560	lurch	1
22561	lurgeri	1
22562	lurking	2
22563	lurks	2
22564	luscinias	1
22565	luscious	1
22566	luscus	1
22567	luserit	1
22568	lusibus	1
22569	lusit	1
22570	lusitani	1
22571	lusitaniam	1
22572	lusitano	1
22573	lusitanus	7
22574	lusorious	1
22575	lust	143
22576	lustful	2
22577	lustra	2
22578	lustrales	1
22579	lustralibus	1
22580	lustrare	1
22581	lustre	17
22582	lustres	1
22583	lustrum	1
22584	lusts	21
22585	lusty	18
22586	lusum	2
22587	lusus	2
22588	lute	11
22589	luther	11
22590	lutheran	3
22591	lutherans	2
22592	lutherus	1
22593	luto	1
22594	lutulentiores	1
22595	lutum	1
22596	lux	4
22597	luxu	4
22598	luxum	1
22599	luxuria	1
22600	luxuriabit	1
22601	luxuriae	1
22602	luxurians	1
22603	luxuriant	3
22604	luxuriate	2
22605	luxuriated	1
22606	luxuriates	1
22607	luxuriosa	1
22608	luxurious	1
22609	luxury	4
22610	luxus	7
22611	lv	2
22612	lviii	2
22613	lxiv	2
22614	lxix	2
22615	lxv	1
22616	lxvi	1
22617	lxvii	1
22618	lxxix	1
22619	lxxvii	1
22620	lxxxii	1
22621	lxxxvi	1
22622	lxxxviii	2
22623	lyaeus	1
22624	lybiae	1
22625	lybicum	1
22626	lycaeo	2
22627	lycaeum	1
22628	lycanthropia	10
22629	lycaon	4
22630	lycetus	1
22631	lyceus	1
22632	lychnus	1
22633	lychoris	5
22634	lycia	2
22635	lycian	1
22636	lycias	13
22637	lycinus	1
22638	lyciorum	1
22639	lycistrata	1
22640	lycistratae	1
22641	lycius	1
22642	lycomedes	1
22643	lycoris	1
22644	lycurgus	10
22645	lyda	2
22646	lyde	1
22647	lydia	5
22648	lydian	1
22649	lydians	1
22650	lye	2
22651	lying	12
22652	lymphato	1
22653	lynn	1
22654	lynx	1
22655	lynxes	1
22656	lyons	4
22657	lypareo	1
22658	lyra	1
22659	lyranus	1
22660	lysander	3
22661	lysimachus	1
22662	lysis	1
22663	lysius	1
22664	m	24
22665	ma	2
22666	macbeth	1
22667	macc	1
22668	maccabees	1
22669	maccabeus	1
22670	mace	5
22671	macedon	6
22672	macedonia	8
22673	macedonian	2
22674	macedonium	1
22675	macerant	1
22676	macerate	13
22677	macerated	3
22678	macerates	5
22679	macerating	1
22680	maceratis	1
22681	maceronicon	1
22682	macet	1
22683	machaonia	1
22684	machates	1
22685	machiavel	21
22686	machiavellian	1
22687	machiavellians	3
22688	machina	3
22689	machination	1
22690	machinations	2
22691	machinaturum	1
22692	machinis	1
22693	machometes	1
22694	maciem	3
22695	macies	2
22696	macilentum	1
22697	mackerel	1
22698	macra	2
22699	macrob	1
22700	macrobius	14
22701	macrum	1
22702	mactant	1
22703	macti	1
22704	macto	1
22705	maculae	3
22706	maculam	1
22707	maculas	2
22708	mad	294
22709	madagascar	2
22710	madded	1
22711	madder	4
22712	maddest	1
22713	made	394
22714	madet	1
22715	madly	1
22716	madman	12
22717	madmen	28
22718	madness	174
22719	madrid	3
22720	madrigals	3
22721	mads	1
22722	mae	1
22723	maecenas	4
22724	maecenases	1
22725	maecenates	2
22726	maecharetur	1
22727	maechorum	1
22728	maechos	1
22729	maechum	1
22730	maenads	1
22731	maeotian	1
22732	maeotid	1
22733	maeotidas	1
22734	maerenti	1
22735	maeror	1
22736	maerore	2
22737	maerorque	1
22738	maestos	1
22739	maetieta	1
22740	mag	24
22741	magaera	1
22742	magallianus	1
22743	magazine	1
22744	magdalene	2
22745	magdeburg	2
22746	magdeburgenses	2
22747	mage	2
22748	magellan	3
22749	magellanica	2
22750	magetus	1
22751	maggot	1
22752	magi	7
22753	magia	4
22754	magic	15
22755	magical	9
22756	magically	2
22757	magician	10
22758	magicians	19
22759	magicis	1
22760	magicisque	1
22761	magico	2
22762	magicos	1
22763	magillianus	1
22764	maginus	15
22765	magis	58
22766	magister	1
22767	magisterii	1
22768	magisterium	1
22769	magistery	1
22770	magistra	1
22771	magistracies	3
22772	magistracy	1
22773	magistrals	5
22774	magistrate	8
22775	magistrates	20
22776	magistratui	1
22777	magistratus	3
22778	magistratuum	2
22779	magistri	2
22780	magistris	1
22781	magistro	3
22782	magn	1
22783	magna	15
22784	magnae	1
22785	magnam	6
22786	magnanimity	2
22787	magnanimous	2
22788	magnas	2
22789	magnates	1
22790	magnatibus	1
22791	magnatum	2
22792	magnesia	1
22793	magnet	1
22794	magnetic	2
22795	magnetical	11
22796	magnetically	1
22797	magnetis	1
22798	magni	4
22799	magnifica	2
22800	magnificam	2
22801	magnificence	10
22802	magnificent	11
22803	magnificently	1
22804	magnificis	1
22805	magnifico	2
22806	magnificoes	2
22807	magnified	9
22808	magnifier	2
22809	magnifies	16
22810	magnify	10
22811	magniloquus	1
22812	magnin	1
22813	magninus	19
22814	magnis	8
22815	magnitude	4
22816	magnitudes	2
22817	magnitudine	2
22818	magnitudinis	1
22819	magnitudo	1
22820	magno	11
22821	magnorum	1
22822	magnos	2
22823	magnum	12
22824	magnus	22
22825	magorum	1
22826	magos	1
22827	magus	4
22828	mahomet	19
22829	mahometa	1
22830	mahometan	5
22831	mahometana	1
22832	mahometans	15
22833	mahommedanism	1
22834	mai	1
22835	maia	1
22836	maid	72
22837	maiden	2
22838	maidenhair	6
22839	maidenhead	1
22840	maidenheads	2
22841	maidens	1
22842	maids	49
22843	maii	1
22844	mail	2
22845	mails	2
22846	maim	1
22847	maimed	4
22848	main	36
22849	maintain	59
22850	maintained	38
22851	maintainer	1
22852	maintaineth	1
22853	maintains	25
22854	maintenance	7
22855	majestas	2
22856	majestate	1
22857	majestatem	1
22858	majestati	1
22859	majestatis	1
22860	majestical	7
22861	majesty	17
22862	major	22
22863	majora	1
22864	majorca	1
22865	majore	4
22866	majorem	1
22867	majoremque	1
22868	majoreque	1
22869	majores	3
22870	majoresque	1
22871	majori	2
22872	majoribus	4
22873	majoris	1
22874	majorque	1
22875	majors	2
22876	majorum	4
22877	majus	5
22878	mak	1
22879	make	636
22880	maker	3
22881	makers	8
22882	makes	252
22883	maketh	6
22884	making	31
22885	mala	25
22886	malabar	2
22887	malac	1
22888	malacca	1
22889	maladies	27
22890	malady	97
22891	malae	5
22892	malaga	1
22893	malam	6
22894	malapert	2
22895	malas	2
22896	malatasta	1
22897	malcolm	1
22898	malcom	1
22899	maldives	1
22900	maldonat	1
22901	male	47
22902	malebaeas	1
22903	maledicti	1
22904	maledictus	1
22905	malef	2
22906	malefactor	1
22907	malefactors	3
22908	malefactorum	1
22909	malefic	3
22910	maleficae	1
22911	maleficar	1
22912	malefici	1
22913	maleficiated	1
22914	maleficiis	1
22915	maleficiorum	1
22916	maleficium	1
22917	males	1
22918	malesuada	1
22919	malevolentia	1
22920	mali	22
22921	malice	44
22922	malicia	1
22923	maliciosi	1
22924	malicious	15
22925	maliciously	2
22926	malign	1
22927	maligna	2
22928	malignant	2
22929	malignari	1
22930	maligne	1
22931	maligni	2
22932	malignis	1
22933	malignity	1
22934	malines	1
22935	malique	1
22936	malis	14
22937	malisque	1
22938	malitia	4
22939	malitiae	1
22940	mall	1
22941	malle	2
22942	mallem	4
22943	malleo	1
22944	malleolus	1
22945	mallet	1
22946	malleus	5
22947	mallow	2
22948	mallows	6
22949	malmesbury	1
22950	malmsey	2
22951	malo	9
22952	malorum	14
22953	malos	2
22954	malt	3
22955	malta	2
22956	malthius	1
22957	malting	1
22958	maltsters	2
22959	malum	29
22960	malunt	1
22961	malus	14
22962	malvae	1
22963	mambrium	1
22964	mamelukes	1
22965	mamillae	2
22966	mammae	1
22967	mammas	3
22968	mammea	1
22969	mammillas	1
22970	mammis	3
22971	mammon	1
22972	mammonae	1
22973	mamurra	1
22974	man	1179
22975	manacles	1
22976	manage	8
22977	managed	1
22978	manamotapa	1
22979	manardus	2
22980	manasseh	1
22981	manat	1
22982	manca	1
22983	manci	1
22984	mancipare	1
22985	mancipate	1
22986	mancipati	1
22987	mancipia	7
22988	mancipiis	1
22989	mancipiorum	1
22990	mancipium	5
22991	mandanda	1
22992	mandant	1
22993	mandare	1
22994	mandarini	1
22995	mandata	1
22996	mandeville	1
22997	mandragora	1
22998	mandrake	11
22999	mandrakes	1
23000	manducare	1
23001	manducari	1
23002	mane	7
23003	maneant	2
23004	manebat	1
23005	maneo	1
23006	manes	6
23007	manet	4
23008	manfort	1
23009	manger	4
23010	mangle	1
23011	mangones	1
23012	mangy	1
23013	manhood	4
23014	mania	21
23015	maniaci	1
23016	maniacus	2
23017	maniae	1
23018	maniam	3
23019	manibus	6
23020	manibusque	1
23021	manicata	1
23022	manicato	1
23023	manichaeos	1
23024	manichees	2
23025	manicis	1
23026	manifest	26
23027	manifesta	5
23028	manifeste	1
23029	manifestis	1
23030	manifestly	12
23031	manifold	2
23032	manip	2
23033	manitum	1
23034	mankind	17
23035	manliness	1
23036	manlius	1
23037	manna	3
23038	manned	1
23039	manner	118
23040	manners	35
23041	manny	1
23042	manoa	1
23043	manor	5
23044	manors	6
23045	mansfield	1
23046	mansions	2
23047	mansissem	1
23048	mansit	1
23049	mansuescit	2
23050	mansuetis	1
23051	manticae	1
23052	mantinea	1
23053	manto	1
23054	mantua	10
23055	mantuan	2
23056	manu	7
23057	manual	1
23058	manuariae	1
23059	manucodiatae	1
23060	manuduc	1
23061	manufactures	2
23062	manum	5
23063	manure	2
23064	manured	5
23065	manus	12
23066	manuscript	2
23067	manuscripts	1
23068	manusque	1
23069	manuum	2
23070	many	1664
23071	map	7
23072	mapes	2
23073	mappam	1
23074	mappis	1
23075	maps	6
23076	mar	6
23077	maragnan	4
23078	marascallerus	1
23079	marathon	1
23080	marble	10
23081	marbles	1
23082	marbodeus	1
23083	marbodius	1
23084	marcel	1
23085	marcelius	1
23086	marcella	1
23087	marcellinus	2
23088	marcellius	1
23089	marcellus	11
23090	marcennus	5
23091	marcentes	1
23092	marcenus	1
23093	marcescunt	1
23094	march	6
23095	marched	2
23096	marching	3
23097	marchioni	1
23098	marci	1
23099	marcilius	7
23100	marco	1
23101	marcolphus	1
23102	marcus	21
23103	mare	21
23104	marem	1
23105	margaret	2
23106	margareta	1
23107	margin	1
23108	mari	9
23109	maria	4
23110	mariae	2
23111	mariamne	3
23112	marian	4
23113	mariana	2
23114	marias	1
23115	marie	1
23116	marigold	2
23117	marinam	1
23118	mariner	3
23119	mariners	7
23120	marini	1
23121	marinus	9
23122	mariola	1
23123	maris	4
23124	marisque	1
23125	maritali	1
23126	mariti	5
23127	marito	3
23128	maritorum	1
23129	maritos	3
23130	maritum	2
23131	maritus	3
23132	marius	5
23133	marjoram	1
23134	mark	19
23135	marked	1
23136	market	11
23137	marketplace	3
23138	markets	4
23139	marks	1
23140	marlianus	1
23141	marmalade	1
23142	marmore	5
23143	marmorei	1
23144	marmoreo	1
23145	marmori	1
23146	maro	1
23147	maron	1
23148	marones	2
23149	maronia	2
23150	marpesia	1
23151	marquess	3
23152	marquis	1
23153	marred	4
23154	marrhusian	1
23155	marriage	69
23156	marriages	10
23157	married	74
23158	marries	8
23159	marrieth	1
23160	marring	3
23161	marrow	8
23162	marrowbone	1
23163	marrowish	1
23164	marry	105
23165	marrying	1
23166	mars	64
23167	marsh	3
23168	marshalling	1
23169	marshes	6
23170	marshy	1
23171	marsilius	7
23172	marsyas	2
23173	mart	10
23174	martha	1
23175	marti	2
23176	martia	1
23177	martial	12
23178	martialia	1
23179	martialis	4
23180	martiam	1
23181	martian	1
23182	martianus	6
23183	martin	6
23184	martique	1
23185	martius	1
23186	marts	3
23187	martyr	10
23188	martyrdom	5
23189	martyrdoms	1
23190	martyre	1
23191	martyred	1
23192	martyres	1
23193	martyrio	1
23194	martyrs	7
23195	martyrum	1
23196	marullus	2
23197	marvel	12
23198	marvelling	1
23199	marvellous	2
23200	marvellously	1
23201	marvels	1
23202	mary	12
23203	mas	1
23204	mascrius	1
23205	mascula	1
23206	masculinam	1
23207	masculine	1
23208	masculino	1
23209	masculorum	1
23210	masculos	1
23211	masista	2
23212	mask	3
23213	masked	1
